0;12;4;0;19.4073107;19;2;23;9;11;14;16.24301075;1;8;12;15.86434109;87.26260441;-18.93507001;69.88469743;0.607142857;0
0;11;3;0;19.09275731;20;1;32;12;19;16;12.21521336;0;13;12;19.64978903;64.40114654;1.366625719;42.1600527;0.559322034;0
0;11;3;0;19.65691489;20;1;32;13;27;12;13.87;2;15;14;13.37867647;68.68640517;20.03848129;60.34557472;0.609756098;0
0;14;4;0;20.60875912;17;1;22;9;9;11;18.3537234;0;12;24;12.61356932;68.23522246;-5.298866178;74.76217576;0.490196078;0
0;13;2;0;20.34751773;18;1;22;8;14;13;15.61238532;0;14;14;15.64576803;71.98142707;-2.841874588;68.89332849;0.545454545;-1
0;20;9;0;21.88455008;12;2;18;4;15;13;15.08983452;1;17;19;15.50344828;68.96539041;4.608862465;50.45688466;0.548387097;-1
0;11;3;0;19.08491762;21;1;23;10;17;14;15.36080178;3;14;11;16.81702128;68.00242644;-3.709406971;63.05162517;0.454545455;-1
0;14;7;0;20.43453237;17;2;22;7;16;13;15.67873303;1;18;16;15.3343465;67.69299988;3.849040567;67.0857808;0.580645161;-1
0;15;7;0;20.62848752;16;2;19;7;14;13;17.46759259;0;15;15;13.91253644;70.42956591;-4.976667885;62.61625683;0.448275862;-1
0;13;3;0;20.36633663;18;3;22;7;13;13;15.42857143;0;14;16;15.61829653;77.83504662;1.306899263;63.23285136;0.551724138;-1
0;14;7;0;19.52840159;17;1;32;10;11;14;17.22338205;5;10;11;17.08988764;67.64443322;-35.60855111;88.74847452;0.537313433;0
0;14;5;0;20.5216763;17;1;21;8;14;12;15.64864865;1;14;18;15.35843373;70.8313253;-5.081325301;69.60345297;0.551724138;0
0;14;4;0;20.00964187;18;2;21;10;11;12;16.32493703;0;10;23;15.30536913;73.06787983;-7.908562677;73.38661547;0.512820513;0
0;11;4;0;19.13503185;20;2;22;10;12;14;16.79868709;0;15;11;14.63598326;84.68559724;-6.680345232;75.45326587;0.576923077;0
0;18;6;0;21.16588419;14;2;21;7;13;11;17.09660574;3;18;19;15.51168831;65.57864058;-14.47378647;68.45765559;0.470588235;0
0;16;6;0;22.39616056;15;2;20;7;11;10;15.80174927;2;22;20;15.44567627;75.49316867;-2.269580779;64.36678286;0.451612903;-1
0;14;8;0;20.32107496;17;1;32;11;10;14;17.80530973;1;13;14;12.82334385;72.20215148;-0.162495398;52.05081153;0.561403509;0
0;14;5;0;19.07506361;19;1;32;12;15;15;16.12133072;2;12;9;13.67226891;64.02925288;6.853612033;48.13628981;0.725490196;0
0;13;6;0;20.24682652;18;3;21;8;16;13;15.43879908;1;15;13;16.34603175;70.68535147;-1.200241875;70.46121441;0.5;0
0;14;8;0;20.74150665;17;2;22;8;18;12;13.96491228;1;24;14;16.93371758;69.95792673;11.88428606;73.72183142;0.516129032;-1
0;14;3;1;20.29361702;17;4;32;13;0;11;18.99439776;0;11;10;13.27272727;69.42860231;-6.87460815;102.6936449;0.42;0
0;14;6;0;20.66374269;17;1;22;8;13;13;15.52644231;0;14;18;15.79117647;72.33365917;-2.354126298;71.16521626;0.518518519;-1
0;18;6;0;21.90682196;13;2;20;7;10;11;17.61369863;2;18;19;14.43498818;74.12605;-5.672669047;62.58147086;0.571428571;-1
0;19;6;0;19.40819022;18;1;25;13;10;8;11.49420849;1;9;11;13.20973783;75.10224579;15.94118307;64.20320105;0.78125;0
0;14;3;0;20.49354376;17;1;23;8;12;13;16.61057692;0;14;15;15.18654434;75.17528453;-7.955914672;68.40862628;0.6;-1
0;18;6;0;20.38109306;13;3;32;11;17;17;12.54972875;0;17;16;19.45533141;57.21454376;3.366143727;30.70909982;0.486486486;1
0;15;6;0;20.61661808;16;2;22;8;16;13;15.11111111;0;19;13;15.79881657;74.51038129;7.159605756;66.65775008;0.535714286;-1
0;13;2;0;20.53304598;18;1;23;8;13;13;15.5391924;0;14;15;15.44207317;75.95270672;1.469103212;71.36249814;0.555555556;-1
0;14;6;1;19.47612732;17;2;32;10;0;15;15.42886179;0;8;12;12.52962963;60.67961591;-4.06951989;105.7083813;0.682926829;0
0;14;4;0;19.72556894;18;2;32;13;0;7;24.81481481;31;11;12;16.99277978;75.37371789;-12.9162507;42.3176374;0.655172414;1
0;13;4;0;20.38101983;18;2;21;8;14;13;15.07582938;1;18;15;16.24842767;76.46564614;1.756912306;70.14897552;0.526315789;-1
0;14;4;0;19.87771739;18;3;23;10;10;12;18.70780856;3;13;14;14.20833333;71.33148872;-21.32508681;74.31076389;0.5;-1
0;8;3;0;18.51086957;23;1;32;15;11;18;18.55480607;1;8;9;11.88265306;72.47074136;-7.310755935;40.14439296;0.611111111;0
0;12;2;0;19.64010624;19;1;20;8;13;15;16.15163934;0;13;15;14.74907749;76.55050993;-5.492340791;62.60862461;0.607142857;-1
0;14;6;0;20.43937233;17;1;22;8;12;13;16.36384977;1;13;17;15.02786378;79.44268612;-9.167173077;64.78869729;0.483870968;0
0;10;3;0;19.2240717;21;1;32;11;14;14;15.73660714;2;11;12;16.09465021;70.61660655;-9.241257261;67.26264628;0.480769231;0
0;13;5;0;20.19522472;18;1;21;8;13;13;15.82448037;1;13;18;15;69.65664037;-0.003205128;64.16025641;0.533333333;-1
0;21;5;0;22.37318841;10;2;15;4;10;12;16.91071429;0;22;24;14.54661017;67.41212565;-5.876696711;58.15036986;0.483870968;-1
0;14;3;0;20.302391;18;1;23;9;12;12;18.75561097;1;15;14;14.25878594;76.31075136;-15.32179567;68.07041003;0.481481481;0
0;12;7;0;19.98486933;19;2;23;9;12;13;17.85483871;0;11;16;13.38047138;70.47589248;-4.819530887;65.71719439;0.46875;-1
0;20;4;0;23.1889313;11;2;19;5;12;7;8.114173228;0;20;19;15.934;77.794624;23.999184;62.397644;0.634146341;0
0;18;6;0;22.08006814;13;2;21;8;10;10;17.42201835;1;21;18;14.88558352;72.32422016;-6.77249187;72.69171436;0.413793103;0
0;11;6;0;19.58807947;20;1;32;12;10;14;18.42050209;0;12;13;12.32713755;69.8043974;-0.957311259;57.2833156;0.666666667;0
0;11;4;0;19.42764016;20;2;22;9;10;14;17.59161148;0;11;15;14.39688716;79.5181759;-10.05364199;63.80357008;0.5;1
0;11;4;0;19.31653747;20;2;32;13;19;17;12.86371681;9;8;11;19.296;67.854864;1.208576;50.008384;0.8;0
0;13;4;0;20.25210084;18;1;23;9;14;13;15.81294964;1;14;15;15.30645161;74.70172737;2.208636837;65.52221644;0.517241379;-1
0;17;6;0;21.69657423;14;1;20;7;15;11;14.9047619;2;22;17;16.40632603;70.73888978;2.25728003;61.7740719;0.516129032;-1
0;18;5;0;21.71973466;13;1;20;7;16;11;14.67231638;2;23;19;16.56294537;66.12652829;1.52209139;68.75435142;0.464285714;-1
0;14;3;0;20.10694444;17;1;21;8;14;13;16.23340961;0;15;19;15.15460526;72.54289301;-9.844204467;73.70964984;0.606060606;-1
0;12;4;0;19.49671485;19;2;22;10;15;13;14.36590909;1;14;14;17.2243346;70.01312727;-1.879498041;70.33370441;0.484848485;0
0;15;5;0;21.21604938;16;2;22;8;12;11;17.37127371;2;19;17;14.73670213;75.1194828;-7.025138637;67.23652529;0.454545455;-1
0;15;4;0;19.11325611;16;1;32;11;16;14;14.83472803;4;9;7;14.98785425;56.13830746;8.801012965;55.40471078;0.88;1
0;12;5;0;19.63081009;19;3;22;9;12;13;16.28764045;0;9;16;15.51660517;78.99611933;-7.797470078;66.50802685;0.540540541;1
0;22;5;0;22.38361266;10;2;19;5;13;10;15.65349544;0;22;21;15.42094456;64.82460187;-1.492442098;68.79816502;0.484848485;-1
0;14;5;0;19.89782016;17;1;27;12;10;10;16.2920354;4;11;17;17.5;79.99828775;-34.55862069;68.64310345;0.612903226;0
0;20;4;0;22.3409894;12;2;25;8;26;8;13.92635659;0;17;21;14.13100437;71.37501669;14.91576248;75.38021777;0.488888889;0
0;15;2;0;20.6681351;16;2;20;7;12;13;16.34841629;0;14;20;14.7755102;78.28068237;-6.730469447;69.9758434;0.666666667;-1
0;14;2;0;20.60812772;17;1;20;7;13;13;16.15280899;1;17;17;14.85074627;74.0908532;-3.595188238;62.78369347;0.586206897;-1
0;15;8;0;20.62170088;16;1;22;8;17;12;14.44717445;1;20;15;16.61695906;70.06018946;3.504172224;74.65152526;0.483870968;0
0;12;9;0;19.24097938;19;2;22;9;14;14;15.62931034;2;13;9;15.01209677;68.66374545;1.808061264;63.52001496;0.5;-1
0;15;4;0;20.46906475;16;1;20;8;15;13;14.9350348;2;14;19;16.32522796;69.95201449;-6.542132833;65.05228148;0.552631579;-1
0;12;3;0;19.25225225;19;2;32;10;18;14;12.12987013;0;13;10;17.22672065;69.60264879;23.56421184;61.50325362;0.78125;0
0;13;5;0;20.2013986;18;2;22;9;11;12;16.89130435;1;15;15;14.76375405;71.96229616;-11.53454614;71.59790953;0.653846154;-1
0;13;10;0;20.32624113;18;1;21;8;17;13;15.42307692;1;17;13;15.71473354;71.13345977;7.94156897;64.4609428;0.555555556;-1
0;13;5;0;20.05117566;18;2;22;9;14;13;15.77958237;1;14;15;15.97009967;71.9502213;-2.151344908;67.88947142;0.517241379;0
0;13;4;0;19.95776567;18;1;26;9;9;13;18.0023753;0;10;15;14.11724138;86.70212842;-7.3521522;71.85521998;0.653846154;-1
0;16;6;0;21.26086957;15;2;21;8;15;11;15.60471204;1;20;17;16.30789474;72.88683518;1.93817867;63.24993767;0.516129032;-1
0;14;4;0;20.69208211;17;1;21;7;13;13;15.852194;0;14;15;15.3128655;73.09001915;-7.726522691;66.63603331;0.586206897;-1
0;13;2;0;20.29577465;18;1;23;8;13;13;15.67808219;0;13;15;15.3566879;74.34885797;-0.586879792;70.49060814;0.543478261;-1
0;17;3;0;20.03677511;15;1;32;11;12;14;17.82881002;3;17;18;13.23659306;55.39374459;-6.748639155;53.95979659;0.508196721;0
0;13;4;0;19.98349381;18;2;22;9;18;13;13.04608295;2;21;11;18.11447811;69.23268601;7.995771407;70.70069948;0.53125;0
0;16;6;0;20.71810089;15;2;22;7;15;13;16.15222482;1;15;14;15.34857143;70.46827755;-1.008832653;66.19278367;0.566666667;-1
0;13;2;0;20.32152975;18;2;21;8;17;13;14.62155963;0;19;14;16.81446541;72.26087773;5.61284166;69.44670899;0.538461538;-1
0;11;3;0;19.28056628;20;2;32;13;9;15;17.93360996;0;10;13;13;68.9015719;-7.655870445;66.0242915;0.657894737;0
0;12;2;0;20.29131653;19;1;24;9;13;13;16.06117647;0;13;14;15.45806452;79.17990635;-4.635400624;68.3901769;0.577777778;-1
0;14;3;0;20.0665742;17;2;21;8;13;14;17.41538462;0;14;16;13.56105611;66.78704702;-1.484070189;62.98554608;0.482758621;-1
0;10;6;0;18.49877751;21;1;32;15;31;17;17.81639929;4;10;12;14.55825243;49.00417099;-1.8605665;83.13981054;0.548387097;0
0;12;4;0;19.8902439;19;2;21;9;16;14;14.58928571;0;17;15;16.6993007;73.38084992;0.12049489;62.93055895;0.548387097;-1
0;12;4;0;19.15856777;19;1;32;13;17;16;17.0776699;14;12;9;15.07438017;64.0724165;6.864285226;44.66388908;0.807692308;1
0;13;7;0;20.19525802;18;1;24;10;13;12;15.85532995;1;14;13;15.45602606;73.62187397;-2.350009019;70.28063958;0.543478261;-1
0;12;5;0;19.44750656;19;1;23;10;11;13;17.89386792;3;11;19;14.98854962;69.92378067;-18.22274343;62.33956355;0.5;0
0;12;5;0;20.15950069;19;1;24;10;14;12;15.89378238;1;14;15;15.61056106;75.02841769;-2.863139779;74.40939341;0.465116279;-1
0;19;7;0;19.85655738;17;2;32;15;9;10;15.5335277;2;13;13;10.47945205;71.76434369;7.66105273;43.97560518;0.714285714;0
0;14;2;0;19.91440217;18;1;22;9;14;13;16.05104408;1;17;14;16.06597222;75.82865548;-5.72538098;62.96439767;0.419354839;0
0;14;2;0;20.77876106;17;2;23;7;13;13;15.35796767;0;15;14;15.76878613;75.21484179;-3.911991714;66.40896789;0.53125;-1
0;12;3;0;19.85;19;2;22;9;18;13;14.46650718;1;19;12;17.66197183;74.90928139;3.032830788;70.73784963;0.4;0
0;12;2;0;20.25245442;19;1;23;8;15;13;15.38248848;0;13;15;15.70096463;73.77024638;0.274924784;69.90736241;0.543478261;-1
0;12;3;0;20.13831259;19;1;23;8;13;14;16.04017857;0;14;12;14.87707641;78.22262447;4.662167084;62.27392634;0.533333333;-1
0;12;2;0;20.53868195;19;1;24;10;11;11;16.31830239;0;13;19;14.88343558;78.21205164;-5.732263164;74.52629004;0.53125;-1
0;12;2;0;20.53868195;19;1;24;10;11;11;16.31830239;0;13;19;14.88343558;78.21205164;-5.732263164;74.52629004;0.53125;-1
0;12;2;0;20.30606488;19;1;24;8;15;13;15.33632287;0;14;13;15.6;73.03800454;1.361269841;68.15746032;0.565217391;-1
0;24;5;0;23.10693069;8;2;16;4;10;10;17.79597701;0;21;25;14.4894027;72.03696155;-11.98946024;68.27300908;0.461538462;-1
0;14;5;0;20.38968481;17;2;32;11;11;14;18.0673913;4;14;14;13.59815951;66.0215759;-9.545720577;52.21582483;0.566666667;0
0;12;4;0;20.16828929;19;1;22;9;14;12;16.34306569;1;15;14;16.0557377;74.45364149;-13.17543671;69.1411556;0.393939394;0
0;16;4;0;20.67642753;15;2;24;10;11;10;16.27507163;0;17;17;15.8856305;71.0420619;-11.1566464;80.951729;0.392857143;-1
0;11;2;0;18.66461916;20;2;32;16;11;16;18.32580038;0;11;12;10.75714286;63.13514739;20.41292517;55.40292517;0.8;1
0;14;5;0;20.27183099;18;3;22;8;14;13;14.61915888;1;14;14;16.27707006;79.4697148;8.757799505;75.32132135;0.571428571;0
0;13;7;0;20.24509804;18;1;24;9;12;12;15.735;1;12;16;15;82.25474506;0.880645161;72.1483871;0.5625;-1
0;17;5;0;21.10429448;14;1;19;7;12;12;16.10386473;2;17;19;15.56451613;72.87382212;-9.778139091;65.47164412;0.515151515;-1
0;12;4;1;18.97964377;19;1;32;14;30;16;17.60910816;4;11;11;16.41596639;53.7037109;-5.046624532;102.6547031;0.45;0
0;10;4;0;19.13595934;21;2;32;13;18;17;13.26842105;11;8;8;18.67932489;75.71970304;0.184372163;43.28957254;0.655172414;0
0;13;5;0;19.92622951;18;1;22;9;13;13;17.07621247;0;14;14;14.76369863;77.82476778;-7.817308594;68.11196988;0.666666667;-1
0;17;6;0;19.47612732;16;1;32;12;10;12;14.12113402;0;9;10;11.98518519;72.99765432;19.02930041;59.15533608;0.848484848;0
0;11;4;0;19.16836735;21;1;24;10;16;13;15.04545455;1;11;11;16.725;70.64581597;-3.231354167;70.474375;0.471698113;-1
0;15;3;0;20.53968254;17;2;21;9;14;12;14.191067;0;15;18;16.62839879;75.76958954;-1.653480709;73.8528491;0.512820513;-1
0;17;5;0;21.49839744;14;1;21;7;13;12;17.2253886;1;17;21;14.9075;70.3956;-9.90735;68.14394375;0.53125;-1
0;14;3;0;20.78414097;17;1;23;9;12;12;16.2734375;0;17;17;15.33527697;75.05092266;-1.536825642;67.8730121;0.535714286;-1
0;13;3;0;20.51359084;18;1;23;9;12;12;16.90196078;0;15;14;15.13538462;77.85170178;-11.02743669;69.74167101;0.5;-1
0;15;5;0;21.18153846;16;1;21;8;15;11;15.17520216;1;23;16;16.34759358;75.31164746;0.575981584;74.30163859;0.446428571;0
0;13;2;0;20.41903409;18;2;25;10;13;11;16.92838196;0;15;14;14.809375;73.97342773;-4.209560547;80.27303711;0.518518519;-1
0;20;6;0;19.1462141;19;1;23;13;9;9;12.25;1;11;9;12.80620155;68.3869509;21.86563307;59.22600805;0.685714286;0
0;13;7;0;20.20584145;18;1;26;10;11;12;16.24164524;1;11;13;14.93770492;84.55357162;-3.182176834;75.0879226;0.548387097;-1
0;14;3;0;19.83967391;18;2;21;9;13;13;15.67272727;0;13;16;15.39583333;74.62354118;-3.839048032;71.87803819;0.540540541;-1
0;12;2;0;20.53868195;19;1;24;10;11;11;16.31830239;0;13;19;14.88343558;78.21205164;-5.732263164;74.52629004;0.53125;-1
0;23;6;0;22.40665434;9;2;18;6;16;9;15.7012987;0;22;21;15.46583851;64.25227936;-2.144284557;76.05007523;0.515151515;-1
0;15;4;0;20.45114943;17;2;25;9;14;11;14.9469496;0;17;12;15.65853659;68.22983901;1.665080309;77.54803688;0.40625;0
0;12;4;0;20.28431373;19;1;24;9;13;13;15.99295775;0;14;14;15.01290323;78.34280957;2.030447451;67.30305931;0.565217391;-1
0;13;3;0;20.33994334;18;1;23;8;15;13;15.61305361;0;13;16;15.55031447;72.31264586;-0.767038487;70.98331751;0.543478261;-1
0;22;2;0;22.33150183;10;2;11;3;13;13;15.62616822;0;22;22;15.33054393;66.71742441;-0.375693703;53.69408799;0.470588235;-1
0;13;7;0;20.20584145;18;1;26;10;11;12;16.24164524;1;11;13;14.93770492;84.55357162;-3.182176834;75.0879226;0.548387097;-1
0;12;4;0;19.77822581;19;1;22;9;15;13;15.14219114;2;15;14;16.85714286;71.90610969;-3.836734694;64.62959184;0.472727273;-1
0;14;2;0;20.52586207;17;1;22;8;12;12;16.66908213;0;15;16;15.10365854;74.94586556;-5.778926234;66.4587671;0.567567568;-1
0;15;4;0;20.57039187;17;1;21;9;14;12;15.38345865;0;16;17;15.54925373;74.13922032;0.011218534;69.68040989;0.512820513;-1
0;13;4;0;19.31824062;20;1;32;13;10;16;18.33333333;1;9;10;12.92031873;68.24386914;-2.790971572;58.11317281;0.806451613;0
0;12;5;0;19.94664843;19;2;22;10;17;12;15.05665025;1;18;12;17.4334471;73.65968153;-1.859870237;72.05444443;0.393939394;0
0;13;3;0;20.00546448;18;1;23;9;13;13;15.51136364;0;11;12;15.40068493;80.46578861;1.248932727;69.26753378;0.482758621;-1
0;13;4;0;20.03163686;18;2;22;9;14;13;15.6935867;2;15;17;16.06060606;71.60428074;-8.680236711;63.84817876;0.462962963;0
0;13;4;0;19.83130904;18;2;22;10;16;12;14.87438424;1;14;13;16.60777385;74.9457978;-2.128369689;75.85675936;0.428571429;-1
0;13;4;0;20.10926694;18;1;22;8;13;13;16.84474886;1;12;16;14.52159468;75.26817585;-6.367071004;66.68807188;0.583333333;-1
0;13;5;0;19.57161804;18;2;23;11;16;12;14.72040302;0;14;11;16.15925926;78.36603567;-0.347434842;85.89685871;0.44;0
0;12;3;0;20.14008322;19;3;22;8;15;14;13.75991189;0;11;16;16.79537954;72.99894346;2.631158165;63.07364202;0.482758621;-1
0;14;4;0;20.27668539;17;3;23;10;11;12;16.79586563;0;12;14;15.43589744;74.56302392;-15.04733728;82.54717291;0.482758621;-1
0;18;5;0;19.69547325;14;2;23;11;10;9;12.28526646;0;10;14;15.48135593;65.37643206;13.74763574;80.78524562;0.702702703;0
0;15;3;0;20.81065089;16;1;21;7;15;13;15.96705882;0;16;19;15.26436782;76.56106322;1.017241379;62.90137403;0.516129032;-1
0;14;2;0;20.46848138;18;2;22;8;15;13;15.68483412;0;16;15;15.71779141;73.86703489;-1.041100531;71.09213745;0.472727273;-1
0;21;7;0;21.07843137;10;2;23;9;13;8;12.29824561;1;14;21;17.56796117;54.59105476;3.44702611;80.57547837;0.534883721;-1
0;13;4;0;19.80188679;19;2;22;10;16;12;15.92211055;2;17;12;16.56382979;72.0749585;-15.72125396;69.58635129;0.40625;0
0;15;4;0;20.29036827;17;3;24;9;18;12;14.10487805;1;12;11;17.52201258;74.2866283;-2.016573711;73.88473557;0.46875;0
0;19;4;0;21.95585739;12;2;15;5;14;13;15.64539007;1;22;22;15.64827586;72.64370987;-1.251573524;55.92456599;0.5;-1
0;15;2;0;20.5616836;17;3;21;7;13;13;17.57701149;0;14;17;14.64179104;72.19920695;-12.50135888;60.94631321;0.566666667;-1
0;19;9;0;22.13508772;12;2;17;6;14;11;15.90217391;4;21;23;15.1123348;67.67118031;2.550209591;60.46975975;0.487804878;-1
0;14;6;0;19.86648501;18;1;25;12;9;10;17.86430678;4;10;20;16.81034483;77.65665874;-36.00112961;70.07092747;0.583333333;0
0;12;2;0;20.45234708;19;1;23;8;13;13;15.70657277;0;13;16;15.57009346;77.0270669;-2.519317553;67.37904329;0.565217391;-1
0;13;6;0;20.28107345;18;2;23;8;17;13;14.23611111;0;14;13;16.67088608;69.96189513;8.215830796;67.21446884;0.567567568;0
0;20;4;0;22.68292683;11;2;19;6;16;9;14.89655172;0;19;21;15.90224033;67.90447194;0.484289513;73.29797869;0.475;-1
0;10;2;0;18.99246231;21;1;23;10;15;14;16.43683084;1;14;9;15.04824561;72.1456602;-1.506117267;62.68626885;0.451612903;0
0;19;9;0;22.25263158;12;2;19;7;16;10;15.84131737;1;20;22;15.3722467;71.12046129;-2.451595218;73.33940597;0.392857143;0
0;13;5;0;20.64628821;18;2;32;10;26;9;9.525477707;1;17;14;16.54599407;74.48967588;18.98798968;65.838389;0.476190476;0
0;12;4;0;19.65733333;19;2;32;11;16;15;15.6550308;2;14;11;15.38321168;67.84768768;5.848779903;53.25095903;0.64;0
0;11;8;0;20.17941586;20;1;24;9;13;13;15.18990385;1;14;14;15.65901639;74.75414136;3.666552002;67.97553346;0.577777778;-1
0;12;9;0;19.58222812;19;2;22;9;11;13;17.29372197;1;13;18;14.48888889;71.61740741;-9.105925926;67.55358025;0.5;-1
0;15;2;0;21.27018634;16;2;20;8;14;11;15.91269841;0;15;19;15.56842105;74.97218837;-7.371440443;73.56110803;0.46875;-2
0;12;5;0;20.14819945;19;1;23;8;10;13;16.5214447;1;12;16;15.25165563;76.83891057;-12.54131398;61.46647077;0.617647059;-1
0;14;3;0;20.08437068;17;2;21;8;13;14;14.77419355;1;11;17;16.22591362;70.74537809;-0.85270582;58.34098961;0.466666667;-1
0;20;4;0;22.14751286;13;2;20;7;13;10;17.57593123;1;19;20;14.69387755;73.28493786;-8.048498311;65.98111898;0.482758621;0
0;17;7;0;20.08405797;14;2;32;12;12;13;17.85915493;6;18;18;14.57784431;52.09929542;-6.63748252;59.31579655;0.530612245;0
0;14;2;0;20.39544808;17;2;20;8;12;13;16.36986301;0;15;16;15.16199377;73.55241118;-6.073465902;65.0017954;0.448275862;-1
0;12;3;0;19.81511471;19;1;32;10;16;13;15.40825688;2;16;15;17.13780919;70.16986103;-9.127058647;61.70185668;0.472727273;0
0;14;3;0;20.21148459;17;2;21;8;11;13;17.51708428;0;13;17;14.20967742;71.65764828;-11.98345473;72.50764828;0.448275862;-1
0;11;4;0;19.31824062;20;1;32;12;16;17;14.60917431;6;12;10;15.94422311;67.96336566;5.982508214;43.33553436;0.745098039;0
