0,-1.270038745,-0.413154742,-0.824802259,-0.571774284,1.099481854,-1.466421674,0.191946353,0.457377321,0.884000641,1.299389895,-0.20220554,-0.962201776,0.475517669,0.019442389,0.507453329,0.253513993,-0.099553342,0.337667437,-0.966751995,0.801630469
0,-1.270038745,-0.413154742,-0.824802259,-0.987708242,1.099481854,-1.466421674,1.240499613,1.446076492,0.618840763,1.576171711,0.491396069,-0.475342202,0.475517669,-0.418756054,-0.541807382,-0.896486888,-0.049409641,-1.449717203,-1.07159508,0.801630469
0,-0.358146783,-0.413154742,-0.824802259,0.652380776,-0.075275584,-1.466421674,-0.017764298,0.210202528,0.884000641,0.19226263,-0.324468611,-1.059573691,2.132401307,1.33403772,0.447790167,-0.512082021,0.271056911,1.045770564,-1.089901016,0.493148658
0,-1.009498185,-0.413154742,-0.824802259,-0.448527254,0.763836872,-1.466421674,0.191946353,0.457377321,0.884000641,1.299389895,-0.074135484,-0.864829862,0.475517669,0.676740055,0.116292752,-0.308908096,0.155281895,0.298424617,-0.966751995,0.801630469
0,-0.748957624,-0.413154742,-0.824802259,-0.245486039,0.42819189,-0.491162496,1.135644287,0.210202528,2.607539851,1.022608079,-1.119498747,-0.864829862,1.659005982,0.895839276,-0.256729441,-1.07931782,0.689101221,-1.835780415,-1.038644396,0.801630469
0,-1.139768465,-0.413154742,-0.824802259,-0.847048846,0.931659363,-0.491162496,1.240499613,1.1989017,0.486260823,1.576171711,0.109708307,-0.864829862,-0.707970643,-1.07605372,0.017423674,-0.082742491,0.189000437,0.098831197,-0.840940294,1.110112281
0,-1.400309026,-0.581178103,-0.824802259,-1.183309745,1.267304346,-1.466421674,0.296801679,0.704552114,0.884000641,1.576171711,-0.065244585,-0.767457947,0.002122344,-0.199656832,0.364646281,0.036799985,-0.17223761,-0.739748194,-1.02666233,0.493148658
0,-1.530579306,-0.245131382,-0.824802259,-1.250654486,1.435126837,-0.491162496,1.240499613,1.1989017,2.872699729,1.852953528,-0.147190545,-0.962201776,-0.234575318,-0.418756054,-0.877687294,-0.414793355,0.490935647,-1.196470055,-0.981729579,0.801630469
0,-1.139768465,-0.413154742,-0.824802259,-0.560103417,0.931659363,-1.466421674,0.087091027,0.457377321,0.884000641,1.576171711,-0.084244643,-1.059573691,0.002122344,0.676740055,0.279261382,0.284787554,-0.31816897,0.071249569,-1.07159508,0.493148658
0,-1.270038745,-0.749201463,-0.824802259,-0.482275444,1.099481854,-1.466421674,1.240499613,0.704552114,0.751420702,1.299389895,0.064652583,-0.962201776,0.712215332,0.457640833,0.043865593,-0.360107406,-0.10467248,-0.362268497,-1.11652783,0.801630469
0,-0.748957624,-0.581178103,-0.824802259,-0.074443254,0.42819189,-0.491162496,0.087091027,0.457377321,1.414320398,0.745826262,-0.604889347,-0.962201776,2.132401307,0.457640833,1.251718605,-0.292830825,0.455179638,0.15780154,-1.119426718,0.801630469
0,-1.009498185,-0.413154742,-0.824802259,-0.239330347,0.763836872,0.484096682,0.087091027,0.457377321,1.01658058,1.022608079,-0.258259065,-0.864829862,0.712215332,0.676740055,0.494040641,0.226994547,0.050540871,0.188929531,-0.957535021,0.493148658
0,-1.660849586,-0.581178103,-0.824802259,-1.492135647,1.602949328,-1.466421674,1.240499613,1.1989017,-0.972118508,2.683298977,-0.5737171,1.958955671,-0.471272981,-0.856954498,1.997582941,-0.714292678,0.241672353,-2.226251487,-1.044136176,0.801630469
0,-1.270038745,0.426962059,-0.252242772,-0.856563216,1.099481854,-0.491162496,1.240499613,1.446076492,0.088521006,1.299389895,0.201159266,-0.767457947,-1.181365968,-1.07605372,0.550870323,0.06061736,0.014561205,2.386271704,-1.000986472,0.801630469
0,-1.270038745,-0.917224823,-0.824802259,-0.791697034,1.099481854,-1.466421674,1.240499613,1.446076492,1.679480276,2.406517161,-0.929950968,-0.183226457,0.002122344,-0.856954498,1.906739077,-0.020748114,0.6306921,-1.87963472,-0.87022979,0.801630469
0,-0.879227904,-0.581178103,-0.824802259,-0.166779237,0.763836872,-1.466421674,0.296801679,0.457377321,0.751420702,1.022608079,-0.137652695,-1.059573691,0.238820007,0.676740055,0.202338165,-0.158157798,0.145525914,0.3521574,-1.023763442,0.493148658
0,-1.139768465,-0.917224823,-0.824802259,-0.129702978,0.931659363,0.484096682,1.240499613,1.1989017,0.221100945,1.852953528,0.486795398,-0.864829862,0.712215332,-0.199656832,-1.546398354,0.52921398,0.173905204,-2.138416881,-0.965682168,0.801630469
0,-1.530579306,-0.917224823,-0.824802259,-0.890123899,1.435126837,-1.466421674,1.240499613,1.693251285,1.546900337,2.406517161,-0.898027439,-0.085854542,-0.471272981,-1.07605372,1.823639623,0.038112171,0.634545032,-2.01624248,-0.83520974,0.801630469
0,-1.139768465,-0.077108022,-0.824802259,-0.366224979,0.931659363,-1.466421674,0.191946353,0.457377321,0.353680884,1.299389895,0.167224298,-0.962201776,0.002122344,1.33403772,-0.706470779,0.034176892,0.024772489,-0.06935677,-1.033575061,0.493148658
